"name","essround","edition","proddate","idno","cntry","dweight","pspwght","pweight","anweight","happy","rlgblg","rlgdnm","rlgblge","rlgdnme","rlgdgr","rlgatnd","pray","gndr","prob","stratum","psu"
"ESS11e04_1",11,"4.1","12.01.2026",77565,"NO",1.0116414,0.92049587,0.3420282,0.31483555,5,2,66,2,66,3,7,7,2,0.000833,1103,20399
"ESS11e04_1",11,"4.1","12.01.2026",77598,"NO",1.000828,0.6576364,0.3420282,0.2249302,7,2,66,2,66,1,7,7,2,0.000842,1109,20409
"ESS11e04_1",11,"4.1","12.01.2026",77608,"NO",0.9996408,0.9807382,0.3420282,0.33544013,8,2,66,2,66,1,7,6,2,0.000843,1108,20604
"ESS11e04_1",11,"4.1","12.01.2026",77615,"NO",0.9996408,4.0021954,0.3420282,1.3688637,8,1,6,6,66,10,3,1,2,0.000843,1108,20580
"ESS11e04_1",11,"4.1","12.01.2026",77621,"NO",1.0020181,0.7244482,0.3420282,0.24778171,10,2,66,2,66,2,7,7,2,0.000841,1112,20154
"ESS11e04_1",11,"4.1","12.01.2026",77647,"NO",0.9996408,0.8335039,0.3420282,0.28508183,8,1,2,6,66,5,5,4,2,0.000843,1105,20067
"ESS11e04_1",11,"4.1","12.01.2026",77662,"NO",0.9984564,1.9532037,0.3420282,0.6680507,10,1,2,6,66,9,4,2,1,0.000844,1118,20701
"ESS11e04_1",11,"4.1","12.01.2026",77682,"NO",0.9996408,1.0313135,0.3420282,0.35273832,7,2,66,2,66,2,6,6,2,0.000843,1108,20572
"ESS11e04_1",11,"4.1","12.01.2026",77715,"NO",0.9996408,0.7172716,0.3420282,0.24532712,10,1,2,6,66,6,5,3,2,0.000843,1108,20631
"ESS11e04_1",11,"4.1","12.01.2026",77731,"NO",1.0020181,0.8914978,0.3420282,0.3049174,8,1,2,6,66,5,6,6,1,0.000841,1095,20829
"ESS11e04_1",11,"4.1","12.01.2026",77774,"NO",0.9996408,1.3071792,0.3420282,0.44709215,7,2,66,2,66,0,7,7,1,0.000843,1088,20219
"ESS11e04_1",11,"4.1","12.01.2026",77796,"NO",0.9984564,0.78446877,0.3420282,0.26831043,9,2,66,1,8,4,5,6,1,0.000844,1110,19636
"ESS11e04_1",11,"4.1","12.01.2026",77816,"NO",1.0116414,0.7783658,0.3420282,0.26622304,8,1,2,6,66,5,5,6,2,0.000833,1103,20406
"ESS11e04_1",11,"4.1","12.01.2026",77819,"NO",1.000828,1.1555573,0.3420282,0.39523318,7,2,66,1,2,2,7,7,2,0.000842,1098,19992
"ESS11e04_1",11,"4.1","12.01.2026",77843,"NO",0.9984564,0.78446877,0.3420282,0.26831043,8,2,66,2,66,0,7,7,1,0.000844,1110,19627
"ESS11e04_1",11,"4.1","12.01.2026",77874,"NO",1.000828,0.9771338,0.3420282,0.33420733,6,2,66,2,66,0,7,7,2,0.000842,1098,19981
"ESS11e04_1",11,"4.1","12.01.2026",77882,"NO",0.9996408,0.7227297,0.3420282,0.24719393,10,1,2,6,66,3,6,7,2,0.000843,1105,20031
"ESS11e04_1",11,"4.1","12.01.2026",77889,"NO",0.9984564,0.78446877,0.3420282,0.26831043,7,2,66,1,6,0,7,7,1,0.000844,1110,19635
"ESS11e04_1",11,"4.1","12.01.2026",77916,"NO",1.000828,1.1555573,0.3420282,0.39523318,7,2,66,2,66,5,7,7,2,0.000842,1098,19960
"ESS11e04_1",11,"4.1","12.01.2026",77954,"NO",0.9996408,1.0335026,0.3420282,0.353487,8,1,2,6,66,3,6,7,1,0.000843,1121,20239
"ESS11e04_1",11,"4.1","12.01.2026",77959,"NO",0.9937467,0.75089544,0.3420282,0.2568274,8,1,2,6,66,5,5,6,1,0.00084800005,1094,19720
"ESS11e04_1",11,"4.1","12.01.2026",77969,"NO",1.000828,2.0110035,0.3420282,0.6878199,6,2,66,2,66,0,7,7,2,0.000842,1098,19988
"ESS11e04_1",11,"4.1","12.01.2026",78004,"NO",1.000828,0.6576364,0.3420282,0.2249302,6,2,66,2,66,0,7,7,2,0.000842,1109,20444
"ESS11e04_1",11,"4.1","12.01.2026",78014,"NO",1.0020181,0.55387247,0.3420282,0.18944,7,1,2,6,66,8,4,1,1,0.000841,1095,20838
"ESS11e04_1",11,"4.1","12.01.2026",78020,"NO",0.99609596,0.9772604,0.3420282,0.33425063,7,2,66,1,2,3,7,3,2,0.00084600004,1115,20655
"ESS11e04_1",11,"4.1","12.01.2026",78022,"NO",1.000828,0.8769332,0.3420282,0.29993588,7,2,66,2,66,3,7,7,2,0.000842,1107,19556
"ESS11e04_1",11,"4.1","12.01.2026",78029,"NO",0.9996408,0.8335039,0.3420282,0.28508183,6,2,66,2,66,1,7,7,2,0.000843,1105,20089
"ESS11e04_1",11,"4.1","12.01.2026",78037,"NO",0.9996408,1.1033833,0.3420282,0.3773882,9,1,1,6,66,7,4,1,1,0.000843,1121,20238
"ESS11e04_1",11,"4.1","12.01.2026",78087,"NO",1.0068067,1.0360124,0.3420282,0.35434547,9,1,1,6,66,9,4,1,2,0.00083699997,1113,19783
"ESS11e04_1",11,"4.1","12.01.2026",78108,"NO",0.9867649,1.7895968,0.3420282,0.61209255,9,1,2,6,66,4,5,7,2,0.000854,1100,19746
"ESS11e04_1",11,"4.1","12.01.2026",78207,"NO",0.99609596,0.6197392,0.3420282,0.21196827,9,1,2,6,66,8,7,1,2,0.00084600004,1115,20664
"ESS11e04_1",11,"4.1","12.01.2026",78232,"NO",0.9984564,0.78446877,0.3420282,0.26831043,9,2,66,2,66,2,6,7,1,0.000844,1110,19641
"ESS11e04_1",11,"4.1","12.01.2026",78273,"NO",0.9984564,1.1235579,0.3420282,0.3842885,8,2,66,1,2,1,5,7,1,0.000844,1118,20683
"ESS11e04_1",11,"4.1","12.01.2026",78296,"NO",1.0020181,1.0359628,0.3420282,0.35432848,10,2,66,2,66,0,5,7,1,0.000841,1092,20377
"ESS11e04_1",11,"4.1","12.01.2026",78335,"NO",0.9996408,0.6421008,0.3420282,0.21961658,8,2,66,1,2,7,7,7,1,0.000843,1121,20263
"ESS11e04_1",11,"4.1","12.01.2026",78374,"NO",0.9996408,1.1541865,0.3420282,0.39476433,8,2,66,2,66,0,7,7,2,0.000843,1105,20061
"ESS11e04_1",11,"4.1","12.01.2026",78387,"NO",1.0020181,0.93504006,0.3420282,0.31981006,10,1,2,6,66,3,5,7,1,0.000841,1122,19815
"ESS11e04_1",11,"4.1","12.01.2026",78409,"NO",1.0020181,0.72184074,0.3420282,0.24688989,10,1,2,6,66,3,5,6,1,0.000841,1089,20817
"ESS11e04_1",11,"4.1","12.01.2026",78456,"NO",0.9996408,0.83987415,0.3420282,0.28726065,7,2,66,1,7,1,7,7,2,0.000843,1102,20531
"ESS11e04_1",11,"4.1","12.01.2026",78482,"NO",0.9996408,0.7227297,0.3420282,0.24719393,8,2,66,2,66,0,7,7,2,0.000843,1105,20079
"ESS11e04_1",11,"4.1","12.01.2026",78520,"NO",0.9996408,1.0746199,0.3420282,0.3675503,6,2,66,1,2,0,7,7,1,0.000843,1088,20206
"ESS11e04_1",11,"4.1","12.01.2026",78556,"NO",1.0020181,0.9517726,0.3420282,0.32553306,9,2,66,2,66,0,7,7,1,0.000841,1089,20760
"ESS11e04_1",11,"4.1","12.01.2026",78560,"NO",1.0020181,0.72184074,0.3420282,0.24688989,9,1,2,6,66,7,4,3,1,0.000841,1089,20740
"ESS11e04_1",11,"4.1","12.01.2026",78591,"NO",0.9996408,0.7172716,0.3420282,0.24532712,7,2,66,1,2,4,7,4,2,0.000843,1108,20614
"ESS11e04_1",11,"4.1","12.01.2026",78624,"NO",0.99609596,0.9772604,0.3420282,0.33425063,9,1,2,6,66,5,5,4,2,0.00084600004,1115,20662
"ESS11e04_1",11,"4.1","12.01.2026",78626,"NO",1.000828,1.1555573,0.3420282,0.39523318,8,2,66,1,2,1,7,7,2,0.000842,1098,19954
"ESS11e04_1",11,"4.1","12.01.2026",78640,"NO",0.9996408,0.8335039,0.3420282,0.28508183,9,1,2,6,66,3,6,7,2,0.000843,1105,19999
"ESS11e04_1",11,"4.1","12.01.2026",78669,"NO",1.0020181,1.1423742,0.3420282,0.39072418,10,1,2,6,66,10,2,1,2,0.000841,1112,20144
"ESS11e04_1",11,"4.1","12.01.2026",78674,"NO",1.0020181,1.8855596,0.3420282,0.6449145,9,1,2,6,66,4,5,7,1,0.000841,1089,20768
"ESS11e04_1",11,"4.1","12.01.2026",78678,"NO",1.000828,2.0110035,0.3420282,0.6878199,8,2,66,2,66,0,6,7,2,0.000842,1098,19987
"ESS11e04_1",11,"4.1","12.01.2026",78680,"NO",1.0020181,0.8083373,0.3420282,0.27647415,8,1,2,6,66,5,6,6,1,0.000841,1123,19711
"ESS11e04_1",11,"4.1","12.01.2026",78687,"NO",1.0020181,1.1423742,0.3420282,0.39072418,7,2,66,1,2,7,6,6,2,0.000841,1112,20163
"ESS11e04_1",11,"4.1","12.01.2026",78693,"NO",1.0020181,1.0359628,0.3420282,0.35432848,3,2,66,1,2,0,7,7,1,0.000841,1092,20351
"ESS11e04_1",11,"4.1","12.01.2026",78734,"NO",0.9937467,0.82802576,0.3420282,0.28320816,8,1,2,6,66,5,5,6,2,0.00084800005,1114,19615
"ESS11e04_1",11,"4.1","12.01.2026",78781,"NO",0.9996408,0.83987415,0.3420282,0.28726065,7,2,66,2,66,0,7,7,2,0.000843,1102,20542
"ESS11e04_1",11,"4.1","12.01.2026",78801,"NO",1.0056052,1.3244206,0.3420282,0.4529892,8,2,66,1,2,5,5,7,1,0.00083800004,1120,19889
"ESS11e04_1",11,"4.1","12.01.2026",78834,"NO",1.0020181,4.0021954,0.3420282,1.3688637,8,2,66,1,2,0,7,7,1,0.000841,1123,19668
"ESS11e04_1",11,"4.1","12.01.2026",78861,"NO",0.9996408,0.7172716,0.3420282,0.24532712,7,2,66,1,2,2,7,7,2,0.000843,1108,20605
"ESS11e04_1",11,"4.1","12.01.2026",78881,"NO",0.99140847,0.80776316,0.3420282,0.27627778,8,2,66,2,66,0,7,7,1,0.00085,1096,20512
"ESS11e04_1",11,"4.1","12.01.2026",78901,"NO",0.99492,1.0360061,0.3420282,0.3543433,10,2,66,2,66,0,7,7,1,0.000847,1091,19916
"ESS11e04_1",11,"4.1","12.01.2026",78933,"NO",0.9996408,0.62194455,0.3420282,0.21272257,8,1,2,6,66,9,4,1,2,0.000843,1108,20561
"ESS11e04_1",11,"4.1","12.01.2026",78953,"NO",0.9996408,0.8335039,0.3420282,0.28508183,9,2,66,1,1,0,7,7,2,0.000843,1105,20018
"ESS11e04_1",11,"4.1","12.01.2026",78957,"NO",1.000828,1.1555573,0.3420282,0.39523318,8,2,66,2,66,0,7,7,2,0.000842,1098,19965
"ESS11e04_1",11,"4.1","12.01.2026",78995,"NO",0.9996408,0.83987415,0.3420282,0.28726065,10,1,2,6,66,3,6,7,2,0.000843,1102,20532
"ESS11e04_1",11,"4.1","12.01.2026",79001,"NO",1.0020181,0.66104144,0.3420282,0.22609481,9,1,2,6,66,1,7,7,1,0.000841,1090,20493
"ESS11e04_1",11,"4.1","12.01.2026",79017,"NO",1.0116414,1.0534179,0.3420282,0.36029863,10,2,66,2,66,5,6,7,1,0.000833,1097,19926
"ESS11e04_1",11,"4.1","12.01.2026",79072,"NO",0.99492,0.64365506,0.3420282,0.22014818,8,2,66,2,66,1,6,7,1,0.000847,1091,19907
"ESS11e04_1",11,"4.1","12.01.2026",79076,"NO",0.9996408,0.7172716,0.3420282,0.24532712,8,1,2,6,66,9,3,1,2,0.000843,1108,20596
"ESS11e04_1",11,"4.1","12.01.2026",79124,"NO",0.9996408,0.6421008,0.3420282,0.21961658,7,2,66,1,2,6,6,7,1,0.000843,1121,20252
"ESS11e04_1",11,"4.1","12.01.2026",79212,"NO",0.9937467,0.75089544,0.3420282,0.2568274,8,1,2,6,66,5,6,7,1,0.00084800005,1094,19716
"ESS11e04_1",11,"4.1","12.01.2026",79244,"NO",0.9984564,0.78446877,0.3420282,0.26831043,9,2,66,1,2,0,5,7,1,0.000844,1110,19646
"ESS11e04_1",11,"4.1","12.01.2026",79257,"NO",1.0020181,0.9517726,0.3420282,0.32553306,8,2,66,1,2,0,7,6,1,0.000841,1089,20757
"ESS11e04_1",11,"4.1","12.01.2026",79266,"NO",1.0020181,0.47040218,0.3420282,0.1608908,7,2,66,1,2,5,7,7,1,0.000841,1123,19664
"ESS11e04_1",11,"4.1","12.01.2026",79298,"NO",0.9996408,2.2724075,0.3420282,0.77722746,9,2,66,2,66,0,7,7,1,0.000843,1088,20192
"ESS11e04_1",11,"4.1","12.01.2026",79390,"NO",1.0020181,0.7571448,0.3420282,0.25896487,10,1,4,6,66,10,2,1,1,0.000841,1123,19687
"ESS11e04_1",11,"4.1","12.01.2026",79391,"NO",1.0020181,0.8914978,0.3420282,0.3049174,8,1,2,6,66,5,6,7,1,0.000841,1089,20720
"ESS11e04_1",11,"4.1","12.01.2026",79508,"NO",1.0020181,0.8914978,0.3420282,0.3049174,10,1,2,6,66,7,5,6,1,0.000841,1095,20842
"ESS11e04_1",11,"4.1","12.01.2026",79511,"NO",0.99609596,0.84386814,0.3420282,0.2886267,8,2,66,1,2,4,5,6,1,0.00084600004,1119,20474
"ESS11e04_1",11,"4.1","12.01.2026",79529,"NO",1.0068067,0.65699905,0.3420282,0.22471221,7,1,2,6,66,1,7,7,2,0.00083699997,1113,19782
"ESS11e04_1",11,"4.1","12.01.2026",79646,"NO",1.0020181,0.55387247,0.3420282,0.18944,7,1,77,6,66,6,6,7,1,0.000841,1095,20850
"ESS11e04_1",11,"4.1","12.01.2026",79681,"NO",0.9996408,1.0313135,0.3420282,0.35273832,7,1,6,6,66,0,7,7,2,0.000843,1108,20600
"ESS11e04_1",11,"4.1","12.01.2026",79802,"NO",0.9996408,0.99323577,0.3420282,0.33971465,8,2,66,2,66,0,7,7,2,0.000843,1102,20525
"ESS11e04_1",11,"4.1","12.01.2026",79806,"NO",1.0056052,2.3023741,0.3420282,0.7874769,8,2,66,2,66,1,7,7,1,0.00083800004,1120,19892
"ESS11e04_1",11,"4.1","12.01.2026",79825,"NO",0.9996408,1.0313135,0.3420282,0.35273832,8,1,4,6,66,9,3,3,2,0.000843,1108,20637
"ESS11e04_1",11,"4.1","12.01.2026",79842,"NO",0.9984564,0.95423573,0.3420282,0.3263755,8,1,7,6,66,7,5,3,1,0.000844,1110,19624
"ESS11e04_1",11,"4.1","12.01.2026",79850,"NO",0.9996408,0.83682406,0.3420282,0.28621742,8,1,2,6,66,3,7,6,1,0.000843,1121,20338
"ESS11e04_1",11,"4.1","12.01.2026",79866,"NO",1.0020181,0.72184074,0.3420282,0.24688989,9,1,8,6,66,4,5,7,1,0.000841,1089,20784
"ESS11e04_1",11,"4.1","12.01.2026",79885,"NO",0.9984564,0.78446877,0.3420282,0.26831043,8,2,66,2,66,2,7,7,1,0.000844,1110,19631
"ESS11e04_1",11,"4.1","12.01.2026",79910,"NO",0.9984564,1.9532037,0.3420282,0.6680507,7,1,2,6,66,9,5,1,1,0.000844,1118,20676
"ESS11e04_1",11,"4.1","12.01.2026",79926,"NO",0.9996408,2.2724075,0.3420282,0.77722746,7,1,6,6,66,8,3,1,1,0.000843,1088,20202
"ESS11e04_1",11,"4.1","12.01.2026",79983,"NO",1.0020181,1.7267432,0.3420282,0.5905949,9,1,2,6,66,6,6,7,1,0.000841,1090,20477
"ESS11e04_1",11,"4.1","12.01.2026",79998,"NO",1.000828,1.1555573,0.3420282,0.39523318,10,2,66,2,66,1,7,7,2,0.000842,1098,19978
"ESS11e04_1",11,"4.1","12.01.2026",80067,"NO",0.9996408,1.0313135,0.3420282,0.35273832,8,2,66,2,66,0,7,7,2,0.000843,1108,20603
"ESS11e04_1",11,"4.1","12.01.2026",80092,"NO",1.0020181,0.8914978,0.3420282,0.3049174,9,2,66,2,66,3,6,7,1,0.000841,1095,20821
"ESS11e04_1",11,"4.1","12.01.2026",80109,"NO",1.000828,0.52884424,0.3420282,0.18087964,6,2,66,2,66,2,6,7,2,0.000842,1107,19578
"ESS11e04_1",11,"4.1","12.01.2026",80164,"NO",0.9984564,0.83849174,0.3420282,0.2867878,5,1,2,6,66,5,6,7,2,0.000844,1111,19849
"ESS11e04_1",11,"4.1","12.01.2026",80184,"NO",1.0020181,0.9517726,0.3420282,0.32553306,6,2,66,2,66,0,7,7,1,0.000841,1089,20734
"ESS11e04_1",11,"4.1","12.01.2026",80186,"NO",0.9996408,0.83987415,0.3420282,0.28726065,10,2,66,2,66,0,7,7,2,0.000843,1102,20539
"ESS11e04_1",11,"4.1","12.01.2026",80190,"NO",1.0020181,1.1652346,0.3420282,0.3985431,9,1,2,6,66,2,6,7,2,0.000841,1104,19833
"ESS11e04_1",11,"4.1","12.01.2026",80197,"NO",1.000828,1.0758961,0.3420282,0.36798683,3,2,66,2,66,0,7,7,1,0.000842,1098,19956
"ESS11e04_1",11,"4.1","12.01.2026",80233,"NO",0.99609596,0.6197392,0.3420282,0.21196827,10,2,66,2,66,5,7,7,2,0.00084600004,1115,20654
"ESS11e04_1",11,"4.1","12.01.2026",80239,"NO",1.0020181,0.8083373,0.3420282,0.27647415,9,1,2,6,66,2,5,7,1,0.000841,1123,19709
"ESS11e04_1",11,"4.1","12.01.2026",80244,"NO",0.9937467,0.82802576,0.3420282,0.28320816,8,1,2,6,66,8,5,6,2,0.00084800005,1114,19618
"ESS11e04_1",11,"4.1","12.01.2026",80253,"NO",1.0020181,1.1423742,0.3420282,0.39072418,6,2,66,2,66,0,7,7,2,0.000841,1112,20168
"ESS11e04_1",11,"4.1","12.01.2026",80256,"NO",1.0020181,2.027845,0.3420282,0.69358015,8,1,2,6,66,6,5,3,2,0.000841,1104,19831
"ESS11e04_1",11,"4.1","12.01.2026",80274,"NO",0.9984564,0.7270553,0.3420282,0.24867342,10,1,2,6,66,3,5,1,2,0.000844,1111,19846
"ESS11e04_1",11,"4.1","12.01.2026",80322,"NO",0.9996408,0.8335039,0.3420282,0.28508183,9,1,2,6,66,5,5,7,2,0.000843,1105,20055
"ESS11e04_1",11,"4.1","12.01.2026",80347,"NO",0.9996408,0.7227297,0.3420282,0.24719393,8,2,66,2,66,3,7,7,2,0.000843,1105,20105
"ESS11e04_1",11,"4.1","12.01.2026",80349,"NO",1.000828,0.8991969,0.3420282,0.3075507,8,2,66,2,66,2,7,6,2,0.000842,1109,20421
"ESS11e04_1",11,"4.1","12.01.2026",80371,"NO",0.9996408,1.3071792,0.3420282,0.44709215,9,2,66,2,66,1,7,7,1,0.000843,1088,20191
"ESS11e04_1",11,"4.1","12.01.2026",80386,"NO",0.9996408,1.1984364,0.3420282,0.40989903,8,2,66,2,66,1,7,7,2,0.000843,1105,20097
"ESS11e04_1",11,"4.1","12.01.2026",80416,"NO",1.0020181,0.8914978,0.3420282,0.3049174,8,2,66,2,66,0,7,7,1,0.000841,1089,20719
"ESS11e04_1",11,"4.1","12.01.2026",80426,"NO",0.9996408,0.83682406,0.3420282,0.28621742,7,2,66,2,66,1,7,7,1,0.000843,1121,20306
"ESS11e04_1",11,"4.1","12.01.2026",80459,"NO",0.9984564,1.1235579,0.3420282,0.3842885,7,2,66,2,66,0,5,7,1,0.000844,1118,20694
"ESS11e04_1",11,"4.1","12.01.2026",80462,"NO",0.9996408,1.0746199,0.3420282,0.3675503,8,1,2,6,66,3,5,7,1,0.000843,1088,20185
"ESS11e04_1",11,"4.1","12.01.2026",80474,"NO",0.9937467,0.75089544,0.3420282,0.2568274,9,2,66,2,66,0,7,7,1,0.00084800005,1094,19729
"ESS11e04_1",11,"4.1","12.01.2026",80493,"NO",0.9996408,1.1033833,0.3420282,0.3773882,9,2,66,2,66,0,7,7,1,0.000843,1121,20305
"ESS11e04_1",11,"4.1","12.01.2026",80538,"NO",1.0020181,0.9982597,0.3420282,0.34143296,5,2,66,2,66,0,5,7,1,0.000841,1122,19809
"ESS11e04_1",11,"4.1","12.01.2026",80619,"NO",0.9996408,0.8335039,0.3420282,0.28508183,7,2,66,2,66,0,7,7,2,0.000843,1105,20003
"ESS11e04_1",11,"4.1","12.01.2026",80621,"NO",0.9996408,0.8335039,0.3420282,0.28508183,8,2,66,1,1,6,5,6,2,0.000843,1105,20096
"ESS11e04_1",11,"4.1","12.01.2026",80642,"NO",0.9996408,1.0746199,0.3420282,0.3675503,7,2,66,2,66,2,6,7,1,0.000843,1088,20221
"ESS11e04_1",11,"4.1","12.01.2026",80656,"NO",0.9996408,0.99323577,0.3420282,0.33971465,8,2,66,1,2,4,7,7,2,0.000843,1102,20552
"ESS11e04_1",11,"4.1","12.01.2026",80686,"NO",1.000828,0.52884424,0.3420282,0.18087964,10,2,66,2,66,5,6,6,2,0.000842,1107,19563
"ESS11e04_1",11,"4.1","12.01.2026",80700,"NO",0.9996408,1.3071792,0.3420282,0.44709215,8,2,66,2,66,0,7,7,1,0.000843,1088,20193
"ESS11e04_1",11,"4.1","12.01.2026",80712,"NO",0.9996408,1.0313135,0.3420282,0.35273832,9,1,2,6,66,6,5,6,2,0.000843,1108,20564
"ESS11e04_1",11,"4.1","12.01.2026",80734,"NO",1.000828,0.6576364,0.3420282,0.2249302,8,1,2,6,66,4,7,7,2,0.000842,1109,20415
"ESS11e04_1",11,"4.1","12.01.2026",80742,"NO",0.9972749,1.4645526,0.3420282,0.5009183,6,2,66,1,2,0,7,7,2,0.000845,1101,19544
"ESS11e04_1",11,"4.1","12.01.2026",80769,"NO",1.000828,0.8991969,0.3420282,0.3075507,9,1,2,6,66,5,6,6,2,0.000842,1109,20419
"ESS11e04_1",11,"4.1","12.01.2026",80792,"NO",1.0020181,0.6130569,0.3420282,0.20968275,8,1,2,6,66,4,5,7,1,0.000841,1123,19692
"ESS11e04_1",11,"4.1","12.01.2026",80798,"NO",1.0056052,1.3244206,0.3420282,0.4529892,7,1,2,6,66,1,7,7,1,0.00083800004,1120,19890
"ESS11e04_1",11,"4.1","12.01.2026",80838,"NO",1.0020181,0.6436276,0.3420282,0.22013879,8,2,66,2,66,7,5,6,1,0.000841,1092,20389
"ESS11e04_1",11,"4.1","12.01.2026",80879,"NO",0.9937467,0.52510136,0.3420282,0.17959948,8,1,2,6,66,5,6,1,2,0.00084800005,1114,19622
"ESS11e04_1",11,"4.1","12.01.2026",80889,"NO",1.0020181,0.66104144,0.3420282,0.22609481,7,2,66,2,66,2,7,7,1,0.000841,1090,20489
"ESS11e04_1",11,"4.1","12.01.2026",80945,"NO",1.0020181,0.9517726,0.3420282,0.32553306,9,2,66,2,66,0,7,7,1,0.000841,1089,20750
"ESS11e04_1",11,"4.1","12.01.2026",80955,"NO",0.99140847,0.5018501,0.3420282,0.1716469,9,1,2,6,66,7,5,6,1,0.00085,1096,20517
"ESS11e04_1",11,"4.1","12.01.2026",80977,"NO",0.9984564,0.7270553,0.3420282,0.24867342,6,2,66,2,66,0,7,7,2,0.000844,1111,19857
"ESS11e04_1",11,"4.1","12.01.2026",81019,"NO",0.9996408,1.0313135,0.3420282,0.35273832,6,2,66,2,66,0,7,7,2,0.000843,1108,20640
"ESS11e04_1",11,"4.1","12.01.2026",81022,"NO",0.99609596,0.9772604,0.3420282,0.33425063,10,1,2,6,66,6,7,7,2,0.00084600004,1115,20649
"ESS11e04_1",11,"4.1","12.01.2026",81031,"NO",0.9996408,0.7227297,0.3420282,0.24719393,5,2,66,1,2,0,7,7,2,0.000843,1105,20100
"ESS11e04_1",11,"4.1","12.01.2026",81080,"NO",1.000828,0.9771338,0.3420282,0.33420733,8,1,6,6,66,3,5,6,2,0.000842,1098,19998
"ESS11e04_1",11,"4.1","12.01.2026",81091,"NO",0.9996408,0.8335039,0.3420282,0.28508183,9,2,66,2,66,2,7,7,2,0.000843,1105,20103
"ESS11e04_1",11,"4.1","12.01.2026",81103,"NO",1.0020181,0.93504006,0.3420282,0.31981006,8,2,66,2,66,9,7,7,1,0.000841,1122,19810
"ESS11e04_1",11,"4.1","12.01.2026",81149,"NO",1.0020181,1.7267432,0.3420282,0.5905949,8,2,66,2,66,0,7,6,1,0.000841,1090,20491
"ESS11e04_1",11,"4.1","12.01.2026",81154,"NO",1.0020181,0.8914978,0.3420282,0.3049174,5,1,2,6,66,5,3,1,1,0.000841,1095,20847
"ESS11e04_1",11,"4.1","12.01.2026",81169,"NO",0.9984564,1.1610924,0.3420282,0.39712635,9,1,2,6,66,5,7,7,2,0.000844,1111,19868
"ESS11e04_1",11,"4.1","12.01.2026",81180,"NO",0.9984564,0.95423573,0.3420282,0.3263755,8,2,66,2,66,1,7,7,1,0.000844,1110,19637
"ESS11e04_1",11,"4.1","12.01.2026",81197,"NO",0.9996408,1.0335026,0.3420282,0.353487,9,2,66,2,66,2,7,7,1,0.000843,1121,20329
"ESS11e04_1",11,"4.1","12.01.2026",81214,"NO",0.9996408,0.6421008,0.3420282,0.21961658,10,2,66,2,66,5,7,7,1,0.000843,1121,20285
"ESS11e04_1",11,"4.1","12.01.2026",81218,"NO",1.0020181,1.0359628,0.3420282,0.35432848,9,1,2,6,66,4,6,7,1,0.000841,1092,20363
"ESS11e04_1",11,"4.1","12.01.2026",81233,"NO",0.9996408,0.8335039,0.3420282,0.28508183,8,2,66,2,66,0,7,7,2,0.000843,1105,20019
"ESS11e04_1",11,"4.1","12.01.2026",81277,"NO",1.000828,1.1555573,0.3420282,0.39523318,9,1,6,6,66,5,4,2,2,0.000842,1098,19943
"ESS11e04_1",11,"4.1","12.01.2026",81283,"NO",1.000828,0.8339266,0.3420282,0.2852264,8,2,66,2,66,0,7,7,2,0.000842,1107,19568
"ESS11e04_1",11,"4.1","12.01.2026",81297,"NO",1.0020181,0.6436276,0.3420282,0.22013879,10,1,2,6,66,5,5,7,1,0.000841,1092,20388
"ESS11e04_1",11,"4.1","12.01.2026",81301,"NO",1.000828,1.1555573,0.3420282,0.39523318,6,1,1,6,66,5,5,6,2,0.000842,1098,19941
"ESS11e04_1",11,"4.1","12.01.2026",81309,"NO",1.0056052,1.0887889,0.3420282,0.3723965,9,2,66,2,66,0,5,7,1,0.00083800004,1120,19886
"ESS11e04_1",11,"4.1","12.01.2026",81322,"NO",1.0020181,0.9269635,0.3420282,0.31704766,8,2,66,1,2,0,7,7,1,0.000841,1089,20816
"ESS11e04_1",11,"4.1","12.01.2026",81338,"NO",0.9996408,1.3071792,0.3420282,0.44709215,7,1,2,6,66,2,7,6,1,0.000843,1088,20188
"ESS11e04_1",11,"4.1","12.01.2026",81344,"NO",0.99492,2.1912057,0.3420282,0.74945414,10,2,66,2,66,6,5,6,1,0.000847,1091,19914
"ESS11e04_1",11,"4.1","12.01.2026",81366,"NO",0.9937467,0.75089544,0.3420282,0.2568274,7,2,66,2,66,5,7,1,1,0.00084800005,1094,19735
"ESS11e04_1",11,"4.1","12.01.2026",81402,"NO",0.9996408,0.8335039,0.3420282,0.28508183,8,1,1,6,66,6,4,2,2,0.000843,1105,20022
"ESS11e04_1",11,"4.1","12.01.2026",81425,"NO",1.0020181,1.0359628,0.3420282,0.35432848,7,2,66,2,66,0,7,7,1,0.000841,1092,20355
"ESS11e04_1",11,"4.1","12.01.2026",81446,"NO",0.9972749,1.4645526,0.3420282,0.5009183,7,2,66,2,66,2,6,3,2,0.000845,1101,19535
"ESS11e04_1",11,"4.1","12.01.2026",81447,"NO",1.0020181,0.72184074,0.3420282,0.24688989,8,2,66,1,2,6,7,1,1,0.000841,1089,20810
"ESS11e04_1",11,"4.1","12.01.2026",81456,"NO",0.9984564,4.0021954,0.3420282,1.3688637,5,2,66,2,66,2,7,7,2,0.000844,1111,19850
"ESS11e04_1",11,"4.1","12.01.2026",81482,"NO",1.0020181,0.8083373,0.3420282,0.27647415,5,1,6,6,66,2,7,6,1,0.000841,1123,19661
